config,geometry,replication,method,grouped_loss,tail_loss
"R3 (4 groups, m=12)",linear,20,ReLexTail_0.005,0.43340869429199985,0.4420841236972022
"R3 (4 groups, m=12)",linear,21,ReLexTail_0.005,0.441695410042197,0.48533661877059797
"R3 (4 groups, m=12)",linear,22,ReLexTail_0.005,0.4285794085116237,0.45117994281442986
"R3 (4 groups, m=12)",linear,23,ReLexTail_0.005,0.4276891558709165,0.3059453805386487
"R3 (4 groups, m=12)",linear,24,ReLexTail_0.005,0.41442946461441355,0.36693595685455627
"R3 (4 groups, m=12)",linear,25,ReLexTail_0.005,0.43503445817644204,0.4300502346206114
"R3 (4 groups, m=12)",linear,26,ReLexTail_0.005,0.43353373870413664,0.350623731267298
"R3 (4 groups, m=12)",linear,27,ReLexTail_0.005,0.4513331996432919,0.4522426313232653
"R3 (4 groups, m=12)",linear,28,ReLexTail_0.005,0.4393960330163139,0.4701032668647786
"R3 (4 groups, m=12)",linear,29,ReLexTail_0.005,0.4342506215213735,0.3803095577531413
"R3 (4 groups, m=12)",concave,0,TOPSIS,0.4573578852954311,0.3378220105575524
"R3 (4 groups, m=12)",concave,1,TOPSIS,0.5351870054233842,0.21298462023083164
"R3 (4 groups, m=12)",concave,2,TOPSIS,0.4796322766981962,0.35303767817679116
"R3 (4 groups, m=12)",concave,3,TOPSIS,0.5121478803287929,0.2918276786801975
"R3 (4 groups, m=12)",concave,4,TOPSIS,0.3480377946625372,0.17761762430786576
"R3 (4 groups, m=12)",concave,5,TOPSIS,0.47644732377097476,0.28675086980634834
"R3 (4 groups, m=12)",concave,6,TOPSIS,0.44394643119626465,0.2517855628775744
"R3 (4 groups, m=12)",concave,7,TOPSIS,0.5362220770607857,0.22862356037411602
"R3 (4 groups, m=12)",concave,8,TOPSIS,0.48294845352571275,0.03754405162819549
"R3 (4 groups, m=12)",concave,9,TOPSIS,0.44009743913974564,0.34191208233529735
"R3 (4 groups, m=12)",concave,10,TOPSIS,0.5587048561154311,0.3074965236431286
"R3 (4 groups, m=12)",concave,11,TOPSIS,0.4394871601481272,0.19444760100410147
"R3 (4 groups, m=12)",concave,12,TOPSIS,0.5596105898966512,0.36117625816454463
"R3 (4 groups, m=12)",concave,13,TOPSIS,0.5177527147897834,0.2628961545408047
"R3 (4 groups, m=12)",concave,14,TOPSIS,0.3474576889783036,0.014455944849577225
"R3 (4 groups, m=12)",concave,15,TOPSIS,0.48619637753972295,0.29710412655035917
"R3 (4 groups, m=12)",concave,16,TOPSIS,0.483039189886024,0.4147116170685936
"R3 (4 groups, m=12)",concave,17,TOPSIS,0.4406419974960231,0.2379661619097152
"R3 (4 groups, m=12)",concave,18,TOPSIS,0.43179056108981145,0.27832959412254726
"R3 (4 groups, m=12)",concave,19,TOPSIS,0.39911509154363434,0.018614421998584884
"R3 (4 groups, m=12)",concave,20,TOPSIS,0.4448036755457276,0.2635537138360305
"R3 (4 groups, m=12)",concave,21,TOPSIS,0.45754112903698435,0.24071871145262744
"R3 (4 groups, m=12)",concave,22,TOPSIS,0.564310160438403,0.4258784991704844
"R3 (4 groups, m=12)",concave,23,TOPSIS,0.414256507222777,0.2684198397935054
"R3 (4 groups, m=12)",concave,24,TOPSIS,0.37121961774802514,0.16029566152646507
"R3 (4 groups, m=12)",concave,25,TOPSIS,0.23044818491413954,0.32508303750145656
"R3 (4 groups, m=12)",concave,26,TOPSIS,0.44802158159418715,0.21739791190007252
"R3 (4 groups, m=12)",concave,27,TOPSIS,0.48288692356415464,0.14887260769040192
"R3 (4 groups, m=12)",concave,28,TOPSIS,0.46195163654569493,0.33589201644855593
"R3 (4 groups, m=12)",concave,29,TOPSIS,0.5424982329714593,0.33619222764258194
"R3 (4 groups, m=12)",concave,0,CP,0.468404839873167,0.3945397966287692
"R3 (4 groups, m=12)",concave,1,CP,0.5272723017031867,0.23506449379268124
"R3 (4 groups, m=12)",concave,2,CP,0.4796322766981962,0.35303767817679116
"R3 (4 groups, m=12)",concave,3,CP,0.5121478803287929,0.2918276786801975
"R3 (4 groups, m=12)",concave,4,CP,0.3480377946625372,0.17761762430786576
"R3 (4 groups, m=12)",concave,5,CP,0.47644732377097476,0.28675086980634834
"R3 (4 groups, m=12)",concave,6,CP,0.5746054639116049,0.34646560453568076
"R3 (4 groups, m=12)",concave,7,CP,0.5362220770607857,0.22862356037411602
"R3 (4 groups, m=12)",concave,8,CP,0.48294845352571275,0.03754405162819549
"R3 (4 groups, m=12)",concave,9,CP,0.5701556311823862,0.4680128275580204
"R3 (4 groups, m=12)",concave,10,CP,0.5587048561154311,0.3074965236431286
"R3 (4 groups, m=12)",concave,11,CP,0.4394871601481272,0.19444760100410147
"R3 (4 groups, m=12)",concave,12,CP,0.5596105898966512,0.36117625816454463
"R3 (4 groups, m=12)",concave,13,CP,0.5177527147897834,0.2628961545408047
"R3 (4 groups, m=12)",concave,14,CP,0.3474576889783036,0.014455944849577225
"R3 (4 groups, m=12)",concave,15,CP,0.541298323273798,0.30557679470908644
"R3 (4 groups, m=12)",concave,16,CP,0.5825355733597611,0.41856456945649606
"R3 (4 groups, m=12)",concave,17,CP,0.4406419974960231,0.2379661619097152
"R3 (4 groups, m=12)",concave,18,CP,0.43179056108981145,0.27832959412254726
"R3 (4 groups, m=12)",concave,19,CP,0.39911509154363434,0.018614421998584884
"R3 (4 groups, m=12)",concave,20,CP,0.4448036755457276,0.2635537138360305
"R3 (4 groups, m=12)",concave,21,CP,0.45754112903698435,0.24071871145262744
"R3 (4 groups, m=12)",concave,22,CP,0.564310160438403,0.4258784991704844
"R3 (4 groups, m=12)",concave,23,CP,0.4381854188359889,0.3366409421794124
"R3 (4 groups, m=12)",concave,24,CP,0.37121961774802514,0.16029566152646507
"R3 (4 groups, m=12)",concave,25,CP,0.5493019153399435,0.38769176583191095
"R3 (4 groups, m=12)",concave,26,CP,0.44802158159418715,0.21739791190007252
"R3 (4 groups, m=12)",concave,27,CP,0.40271427905330615,0.2379142893141825
"R3 (4 groups, m=12)",concave,28,CP,0.6831912391342905,0.48024520095860074
"R3 (4 groups, m=12)",concave,29,CP,0.5424982329714593,0.33619222764258194
"R3 (4 groups, m=12)",concave,0,Knee,0.468404839873167,0.3945397966287692
"R3 (4 groups, m=12)",concave,1,Knee,0.5272723017031867,0.23506449379268124
"R3 (4 groups, m=12)",concave,2,Knee,0.4796322766981962,0.35303767817679116
"R3 (4 groups, m=12)",concave,3,Knee,0.5121478803287929,0.2918276786801975
"R3 (4 groups, m=12)",concave,4,Knee,0.3480377946625372,0.17761762430786576
"R3 (4 groups, m=12)",concave,5,Knee,0.47644732377097476,0.28675086980634834
"R3 (4 groups, m=12)",concave,6,Knee,0.5746054639116049,0.34646560453568076
"R3 (4 groups, m=12)",concave,7,Knee,0.5362220770607857,0.22862356037411602
"R3 (4 groups, m=12)",concave,8,Knee,0.48294845352571275,0.03754405162819549
"R3 (4 groups, m=12)",concave,9,Knee,0.5701556311823862,0.4680128275580204
"R3 (4 groups, m=12)",concave,10,Knee,0.5587048561154311,0.3074965236431286
"R3 (4 groups, m=12)",concave,11,Knee,0.6456501065580222,0.7315160227414087
"R3 (4 groups, m=12)",concave,12,Knee,0.5596105898966512,0.36117625816454463
"R3 (4 groups, m=12)",concave,13,Knee,0.5177527147897834,0.2628961545408047
"R3 (4 groups, m=12)",concave,14,Knee,0.3474576889783036,0.014455944849577225
"R3 (4 groups, m=12)",concave,15,Knee,0.541298323273798,0.30557679470908644
"R3 (4 groups, m=12)",concave,16,Knee,0.5825355733597611,0.41856456945649606
"R3 (4 groups, m=12)",concave,17,Knee,0.4406419974960231,0.2379661619097152
"R3 (4 groups, m=12)",concave,18,Knee,0.43179056108981145,0.27832959412254726
"R3 (4 groups, m=12)",concave,19,Knee,0.39911509154363434,0.018614421998584884
"R3 (4 groups, m=12)",concave,20,Knee,0.4448036755457276,0.2635537138360305
"R3 (4 groups, m=12)",concave,21,Knee,0.45754112903698435,0.24071871145262744
"R3 (4 groups, m=12)",concave,22,Knee,0.564310160438403,0.4258784991704844
"R3 (4 groups, m=12)",concave,23,Knee,0.4381854188359889,0.3366409421794124
"R3 (4 groups, m=12)",concave,24,Knee,0.37121961774802514,0.16029566152646507
"R3 (4 groups, m=12)",concave,25,Knee,0.6874135663549457,0.6458011103321571
"R3 (4 groups, m=12)",concave,26,Knee,0.44802158159418715,0.21739791190007252
"R3 (4 groups, m=12)",concave,27,Knee,0.40271427905330615,0.2379142893141825
"R3 (4 groups, m=12)",concave,28,Knee,0.6831912391342905,0.48024520095860074
"R3 (4 groups, m=12)",concave,29,Knee,0.6851367828094019,0.7592568626246498
"R3 (4 groups, m=12)",concave,0,WS,0.4573578852954311,0.3378220105575524
"R3 (4 groups, m=12)",concave,1,WS,0.4490595648347119,0.24307542121654904
"R3 (4 groups, m=12)",concave,2,WS,0.4796322766981962,0.35303767817679116
"R3 (4 groups, m=12)",concave,3,WS,0.5121478803287929,0.2918276786801975
"R3 (4 groups, m=12)",concave,4,WS,0.3480377946625372,0.17761762430786576
"R3 (4 groups, m=12)",concave,5,WS,0.47644732377097476,0.28675086980634834
"R3 (4 groups, m=12)",concave,6,WS,0.44394643119626465,0.2517855628775744
"R3 (4 groups, m=12)",concave,7,WS,0.427731586244066,0.272624603875423
"R3 (4 groups, m=12)",concave,8,WS,0.48294845352571275,0.03754405162819549
"R3 (4 groups, m=12)",concave,9,WS,0.44009743913974564,0.34191208233529735
"R3 (4 groups, m=12)",concave,10,WS,0.5587048561154311,0.3074965236431286
"R3 (4 groups, m=12)",concave,11,WS,0.4394871601481272,0.19444760100410147
"R3 (4 groups, m=12)",concave,12,WS,0.5596105898966512,0.36117625816454463
"R3 (4 groups, m=12)",concave,13,WS,0.5177527147897834,0.2628961545408047
"R3 (4 groups, m=12)",concave,14,WS,0.3474576889783036,0.014455944849577225
"R3 (4 groups, m=12)",concave,15,WS,0.48619637753972295,0.29710412655035917
"R3 (4 groups, m=12)",concave,16,WS,0.483039189886024,0.4147116170685936
"R3 (4 groups, m=12)",concave,17,WS,0.4377527668787233,0.24055590138947716
"R3 (4 groups, m=12)",concave,18,WS,0.43179056108981145,0.27832959412254726
"R3 (4 groups, m=12)",concave,19,WS,0.39911509154363434,0.018614421998584884
"R3 (4 groups, m=12)",concave,20,WS,0.4448036755457276,0.2635537138360305
"R3 (4 groups, m=12)",concave,21,WS,0.45754112903698435,0.24071871145262744
"R3 (4 groups, m=12)",concave,22,WS,0.5225186883342207,0.48313428967146016
"R3 (4 groups, m=12)",concave,23,WS,0.414256507222777,0.2684198397935054
"R3 (4 groups, m=12)",concave,24,WS,0.37121961774802514,0.16029566152646507
"R3 (4 groups, m=12)",concave,25,WS,0.23044818491413954,0.32508303750145656
"R3 (4 groups, m=12)",concave,26,WS,0.44802158159418715,0.21739791190007252
"R3 (4 groups, m=12)",concave,27,WS,0.48288692356415464,0.14887260769040192
"R3 (4 groups, m=12)",concave,28,WS,0.46195163654569493,0.33589201644855593
"R3 (4 groups, m=12)",concave,29,WS,0.5424982329714593,0.33619222764258194
"R3 (4 groups, m=12)",concave,0,Leximax,0.7049320013725865,0.5803842264559317
"R3 (4 groups, m=12)",concave,1,Leximax,0.7207538698581031,0.6786859024446211
"R3 (4 groups, m=12)",concave,2,Leximax,0.7153548534552691,0.6772087870285233
"R3 (4 groups, m=12)",concave,3,Leximax,0.5810058416052907,0.4210045140357694
"R3 (4 groups, m=12)",concave,4,Leximax,0.7076813648939521,0.7053087497979846
"R3 (4 groups, m=12)",concave,5,Leximax,0.7215424779680596,0.6922901335527148
"R3 (4 groups, m=12)",concave,6,Leximax,0.7468683177489986,0.7112769961468541
"R3 (4 groups, m=12)",concave,7,Leximax,0.6892726445017437,0.6052812367306533
"R3 (4 groups, m=12)",concave,8,Leximax,0.7332896717778303,0.7638935271044583
"R3 (4 groups, m=12)",concave,9,Leximax,0.7027403398377724,0.5897428215803351
"R3 (4 groups, m=12)",concave,10,Leximax,0.7043247987830614,0.655211375324813
"R3 (4 groups, m=12)",concave,11,Leximax,0.7010750750158615,0.5596083151589354
"R3 (4 groups, m=12)",concave,12,Leximax,0.6525843632433153,0.530964670478226
"R3 (4 groups, m=12)",concave,13,Leximax,0.7266040053470023,0.5891023431423617
"R3 (4 groups, m=12)",concave,14,Leximax,0.7208317906285551,0.7010917209962612
"R3 (4 groups, m=12)",concave,15,Leximax,0.7326766104754829,0.6949957262792247
"R3 (4 groups, m=12)",concave,16,Leximax,0.7121095433749861,0.5985250639651268
"R3 (4 groups, m=12)",concave,17,Leximax,0.7027472310812666,0.6512407007444776
"R3 (4 groups, m=12)",concave,18,Leximax,0.6989793115797234,0.6207763922683817
"R3 (4 groups, m=12)",concave,19,Leximax,0.6902320388343012,0.699543079184348
"R3 (4 groups, m=12)",concave,20,Leximax,0.7060658713881764,0.6434315970844444
"R3 (4 groups, m=12)",concave,21,Leximax,0.7273469244934186,0.6491596596953126
"R3 (4 groups, m=12)",concave,22,Leximax,0.687808678844619,0.5679592479411651
"R3 (4 groups, m=12)",concave,23,Leximax,0.6994906698884044,0.5579202122471584
"R3 (4 groups, m=12)",concave,24,Leximax,0.7293835440585122,0.7431120299907148
"R3 (4 groups, m=12)",concave,25,Leximax,0.7095456090219638,0.6599805220480587
"R3 (4 groups, m=12)",concave,26,Leximax,0.6088913757367375,0.44068256410807627
"R3 (4 groups, m=12)",concave,27,Leximax,0.7020612917043538,0.6915860769491984
"R3 (4 groups, m=12)",concave,28,Leximax,0.7325322612383212,0.7110304747627528
"R3 (4 groups, m=12)",concave,29,Leximax,0.5424982329714593,0.33619222764258194
"R3 (4 groups, m=12)",concave,0,RW,0.4573578852954311,0.3378220105575524
"R3 (4 groups, m=12)",concave,1,RW,0.4490595648347119,0.24307542121654904
"R3 (4 groups, m=12)",concave,2,RW,0.4796322766981962,0.35303767817679116
"R3 (4 groups, m=12)",concave,3,RW,0.5121478803287929,0.2918276786801975
"R3 (4 groups, m=12)",concave,4,RW,0.3480377946625372,0.17761762430786576
"R3 (4 groups, m=12)",concave,5,RW,0.45211762507463904,0.5277645101851267
"R3 (4 groups, m=12)",concave,6,RW,0.44394643119626465,0.2517855628775744
"R3 (4 groups, m=12)",concave,7,RW,0.427731586244066,0.272624603875423
"R3 (4 groups, m=12)",concave,8,RW,0.48294845352571275,0.03754405162819549
"R3 (4 groups, m=12)",concave,9,RW,0.44009743913974564,0.34191208233529735
"R3 (4 groups, m=12)",concave,10,RW,0.5587048561154311,0.3074965236431286
"R3 (4 groups, m=12)",concave,11,RW,0.4394871601481272,0.19444760100410147
"R3 (4 groups, m=12)",concave,12,RW,0.5063239222416662,0.39615657607388255
"R3 (4 groups, m=12)",concave,13,RW,0.51786286580387,0.3655234825286266
"R3 (4 groups, m=12)",concave,14,RW,0.3474576889783036,0.014455944849577225
"R3 (4 groups, m=12)",concave,15,RW,0.48619637753972295,0.29710412655035917
"R3 (4 groups, m=12)",concave,16,RW,0.483039189886024,0.4147116170685936
"R3 (4 groups, m=12)",concave,17,RW,0.4377527668787233,0.24055590138947716
"R3 (4 groups, m=12)",concave,18,RW,0.43179056108981145,0.27832959412254726
"R3 (4 groups, m=12)",concave,19,RW,0.39911509154363434,0.018614421998584884
"R3 (4 groups, m=12)",concave,20,RW,0.4448036755457276,0.2635537138360305
"R3 (4 groups, m=12)",concave,21,RW,0.45754112903698435,0.24071871145262744
"R3 (4 groups, m=12)",concave,22,RW,0.5225186883342207,0.48313428967146016
"R3 (4 groups, m=12)",concave,23,RW,0.414256507222777,0.2684198397935054
"R3 (4 groups, m=12)",concave,24,RW,0.37121961774802514,0.16029566152646507
"R3 (4 groups, m=12)",concave,25,RW,0.23044818491413954,0.32508303750145656
"R3 (4 groups, m=12)",concave,26,RW,0.44802158159418715,0.21739791190007252
"R3 (4 groups, m=12)",concave,27,RW,0.48288692356415464,0.14887260769040192
"R3 (4 groups, m=12)",concave,28,RW,0.46195163654569493,0.33589201644855593
"R3 (4 groups, m=12)",concave,29,RW,0.5424982329714593,0.33619222764258194
"R3 (4 groups, m=12)",concave,0,ASF,0.7049320013725865,0.5803842264559317
"R3 (4 groups, m=12)",concave,1,ASF,0.7094300734625345,0.6566065358529294
"R3 (4 groups, m=12)",concave,2,ASF,0.7373494412297688,0.627739430679778
"R3 (4 groups, m=12)",concave,3,ASF,0.7286720209216425,0.6500483932965699
"R3 (4 groups, m=12)",concave,4,ASF,0.7257035791594528,0.7016090405121186
"R3 (4 groups, m=12)",concave,5,ASF,0.6665226323382021,0.5137099383880246
"R3 (4 groups, m=12)",concave,6,ASF,0.7455509694980341,0.7259312499078303
"R3 (4 groups, m=12)",concave,7,ASF,0.7000472192110698,0.7703835637683395
"R3 (4 groups, m=12)",concave,8,ASF,0.738994510178484,0.7872657410219769
"R3 (4 groups, m=12)",concave,9,ASF,0.7027403398377724,0.5897428215803351
"R3 (4 groups, m=12)",concave,10,ASF,0.7186716374139502,0.591969577383867
"R3 (4 groups, m=12)",concave,11,ASF,0.7010750750158615,0.5596083151589354
"R3 (4 groups, m=12)",concave,12,ASF,0.7208709463157732,0.6502886088193577
"R3 (4 groups, m=12)",concave,13,ASF,0.7266040053470023,0.5891023431423617
"R3 (4 groups, m=12)",concave,14,ASF,0.7078660072333243,0.702708418959283
"R3 (4 groups, m=12)",concave,15,ASF,0.6874101864675399,0.6129894301804942
"R3 (4 groups, m=12)",concave,16,ASF,0.7125386049711692,0.6696199696664688
"R3 (4 groups, m=12)",concave,17,ASF,0.70669674003585,0.719540591426025
"R3 (4 groups, m=12)",concave,18,ASF,0.7153026612635875,0.6940972014241706
"R3 (4 groups, m=12)",concave,19,ASF,0.6985814771142043,0.6208493889377136
"R3 (4 groups, m=12)",concave,20,ASF,0.7123672651801444,0.6183729836935001
"R3 (4 groups, m=12)",concave,21,ASF,0.7250650424594073,0.6083460846513011
"R3 (4 groups, m=12)",concave,22,ASF,0.7202290804747402,0.7608084892098707
"R3 (4 groups, m=12)",concave,23,ASF,0.6994906698884044,0.5579202122471584
"R3 (4 groups, m=12)",concave,24,ASF,0.7217135065621346,0.6906818218787517
"R3 (4 groups, m=12)",concave,25,ASF,0.7143577180708051,0.6401020876322906
"R3 (4 groups, m=12)",concave,26,ASF,0.7180788447732129,0.7259865958518248
"R3 (4 groups, m=12)",concave,27,ASF,0.7002312634314284,0.6292652470974551
"R3 (4 groups, m=12)",concave,28,ASF,0.7325322612383212,0.7110304747627528
"R3 (4 groups, m=12)",concave,29,ASF,0.5424982329714593,0.33619222764258194
"R3 (4 groups, m=12)",concave,0,SMAA,0.4573578852954311,0.3378220105575524
"R3 (4 groups, m=12)",concave,1,SMAA,0.4490595648347119,0.24307542121654904
"R3 (4 groups, m=12)",concave,2,SMAA,0.4796322766981962,0.35303767817679116
"R3 (4 groups, m=12)",concave,3,SMAA,0.5121478803287929,0.2918276786801975
"R3 (4 groups, m=12)",concave,4,SMAA,0.3480377946625372,0.17761762430786576
"R3 (4 groups, m=12)",concave,5,SMAA,0.47644732377097476,0.28675086980634834
"R3 (4 groups, m=12)",concave,6,SMAA,0.44394643119626465,0.2517855628775744
"R3 (4 groups, m=12)",concave,7,SMAA,0.427731586244066,0.272624603875423
"R3 (4 groups, m=12)",concave,8,SMAA,0.48294845352571275,0.03754405162819549
"R3 (4 groups, m=12)",concave,9,SMAA,0.44009743913974564,0.34191208233529735
"R3 (4 groups, m=12)",concave,10,SMAA,0.5587048561154311,0.3074965236431286
"R3 (4 groups, m=12)",concave,11,SMAA,0.4394871601481272,0.19444760100410147
"R3 (4 groups, m=12)",concave,12,SMAA,0.5596105898966512,0.36117625816454463
"R3 (4 groups, m=12)",concave,13,SMAA,0.51786286580387,0.3655234825286266
"R3 (4 groups, m=12)",concave,14,SMAA,0.3474576889783036,0.014455944849577225
"R3 (4 groups, m=12)",concave,15,SMAA,0.48619637753972295,0.29710412655035917
"R3 (4 groups, m=12)",concave,16,SMAA,0.483039189886024,0.4147116170685936
"R3 (4 groups, m=12)",concave,17,SMAA,0.4377527668787233,0.24055590138947716
"R3 (4 groups, m=12)",concave,18,SMAA,0.43179056108981145,0.27832959412254726
"R3 (4 groups, m=12)",concave,19,SMAA,0.39911509154363434,0.018614421998584884
"R3 (4 groups, m=12)",concave,20,SMAA,0.4448036755457276,0.2635537138360305
"R3 (4 groups, m=12)",concave,21,SMAA,0.45754112903698435,0.24071871145262744
"R3 (4 groups, m=12)",concave,22,SMAA,0.5225186883342207,0.48313428967146016
"R3 (4 groups, m=12)",concave,23,SMAA,0.414256507222777,0.2684198397935054
"R3 (4 groups, m=12)",concave,24,SMAA,0.37121961774802514,0.16029566152646507
"R3 (4 groups, m=12)",concave,25,SMAA,0.23044818491413954,0.32508303750145656
"R3 (4 groups, m=12)",concave,26,SMAA,0.44802158159418715,0.21739791190007252
"R3 (4 groups, m=12)",concave,27,SMAA,0.48288692356415464,0.14887260769040192
"R3 (4 groups, m=12)",concave,28,SMAA,0.46195163654569493,0.33589201644855593
"R3 (4 groups, m=12)",concave,29,SMAA,0.5424982329714593,0.33619222764258194
"R3 (4 groups, m=12)",concave,0,MMR,0.6404179813264771,0.4415556047612741
"R3 (4 groups, m=12)",concave,1,MMR,0.6152514487141549,0.3869307709010525
"R3 (4 groups, m=12)",concave,2,MMR,0.6158283902387559,0.44956326476983416
"R3 (4 groups, m=12)",concave,3,MMR,0.5121478803287929,0.2918276786801975
"R3 (4 groups, m=12)",concave,4,MMR,0.6316652411374855,0.4524437366089689
"R3 (4 groups, m=12)",concave,5,MMR,0.5451615750367143,0.33380671884238905
"R3 (4 groups, m=12)",concave,6,MMR,0.6796874621466742,0.46873004733023577
"R3 (4 groups, m=12)",concave,7,MMR,0.5362220770607857,0.22862356037411602
"R3 (4 groups, m=12)",concave,8,MMR,0.5982223273448661,0.47844058105962795
"R3 (4 groups, m=12)",concave,9,MMR,0.5685876752854536,0.47228731291451026
"R3 (4 groups, m=12)",concave,10,MMR,0.5587048561154311,0.3074965236431286
"R3 (4 groups, m=12)",concave,11,MMR,0.5712378792570784,0.49039373302998757
"R3 (4 groups, m=12)",concave,12,MMR,0.6525843632433153,0.530964670478226
"R3 (4 groups, m=12)",concave,13,MMR,0.6572117430288135,0.44268740654382754
"R3 (4 groups, m=12)",concave,14,MMR,0.3474576889783036,0.014455944849577225
"R3 (4 groups, m=12)",concave,15,MMR,0.6705306517609864,0.5468777736806788
"R3 (4 groups, m=12)",concave,16,MMR,0.5825355733597611,0.41856456945649606
"R3 (4 groups, m=12)",concave,17,MMR,0.5238505347853329,0.41297493787885176
"R3 (4 groups, m=12)",concave,18,MMR,0.5019929531449576,0.3621348111734077
"R3 (4 groups, m=12)",concave,19,MMR,0.39911509154363434,0.018614421998584884
"R3 (4 groups, m=12)",concave,20,MMR,0.5537464393889384,0.37537156373560876
"R3 (4 groups, m=12)",concave,21,MMR,0.45754112903698435,0.24071871145262744
"R3 (4 groups, m=12)",concave,22,MMR,0.6564774996836379,0.5319737491576635
"R3 (4 groups, m=12)",concave,23,MMR,0.4381854188359889,0.3366409421794124
"R3 (4 groups, m=12)",concave,24,MMR,0.658862380642272,0.5560223787958573
"R3 (4 groups, m=12)",concave,25,MMR,0.6267802551633446,0.6227296402270712
"R3 (4 groups, m=12)",concave,26,MMR,0.5219970189576192,0.3497150448948223
"R3 (4 groups, m=12)",concave,27,MMR,0.40271427905330615,0.2379142893141825
"R3 (4 groups, m=12)",concave,28,MMR,0.6831912391342905,0.48024520095860074
"R3 (4 groups, m=12)",concave,29,MMR,0.6444757999725594,0.4613588309366647
"R3 (4 groups, m=12)",concave,0,LexPR,0.7049320013725865,0.5803842264559317
"R3 (4 groups, m=12)",concave,1,LexPR,0.7094300734625345,0.6566065358529294
"R3 (4 groups, m=12)",concave,2,LexPR,0.7342497139084121,0.5544611366521626
"R3 (4 groups, m=12)",concave,3,LexPR,0.7189838645500964,0.6294248953731245
"R3 (4 groups, m=12)",concave,4,LexPR,0.6827337620763408,0.5959507438463502
"R3 (4 groups, m=12)",concave,5,LexPR,0.6665226323382021,0.5137099383880246
"R3 (4 groups, m=12)",concave,6,LexPR,0.738741121637863,0.6295047163713411
"R3 (4 groups, m=12)",concave,7,LexPR,0.7049257010783729,0.5449942096890261
"R3 (4 groups, m=12)",concave,8,LexPR,0.6857682360005153,0.6285392723431865
"R3 (4 groups, m=12)",concave,9,LexPR,0.7027403398377724,0.5897428215803351
"R3 (4 groups, m=12)",concave,10,LexPR,0.7186716374139502,0.591969577383867
"R3 (4 groups, m=12)",concave,11,LexPR,0.7010750750158615,0.5596083151589354
"R3 (4 groups, m=12)",concave,12,LexPR,0.7208709463157732,0.6502886088193577
"R3 (4 groups, m=12)",concave,13,LexPR,0.7266040053470023,0.5891023431423617
"R3 (4 groups, m=12)",concave,14,LexPR,0.627941115334587,0.5884949230800445
"R3 (4 groups, m=12)",concave,15,LexPR,0.6874101864675399,0.6129894301804942
"R3 (4 groups, m=12)",concave,16,LexPR,0.7121095433749861,0.5985250639651268
"R3 (4 groups, m=12)",concave,17,LexPR,0.6809741400266982,0.5959352047997057
"R3 (4 groups, m=12)",concave,18,LexPR,0.7024175381575636,0.6596963278436705
"R3 (4 groups, m=12)",concave,19,LexPR,0.6985814771142043,0.6208493889377136
"R3 (4 groups, m=12)",concave,20,LexPR,0.6969548883528645,0.5876709618138596
"R3 (4 groups, m=12)",concave,21,LexPR,0.7250650424594073,0.6083460846513011
"R3 (4 groups, m=12)",concave,22,LexPR,0.7108349736756311,0.6332647257042823
"R3 (4 groups, m=12)",concave,23,LexPR,0.6994906698884044,0.5579202122471584
"R3 (4 groups, m=12)",concave,24,LexPR,0.7040737335134182,0.656578068717978
"R3 (4 groups, m=12)",concave,25,LexPR,0.7143577180708051,0.6401020876322906
"R3 (4 groups, m=12)",concave,26,LexPR,0.7069972080385529,0.6265428021312552
"R3 (4 groups, m=12)",concave,27,LexPR,0.6725269067300027,0.5253049231782916
"R3 (4 groups, m=12)",concave,28,LexPR,0.7055755634669153,0.6134157009797256
"R3 (4 groups, m=12)",concave,29,LexPR,0.5424982329714593,0.33619222764258194
"R3 (4 groups, m=12)",concave,0,ReLexTail_0.02,0.7049320013725865,0.5803842264559317
"R3 (4 groups, m=12)",concave,1,ReLexTail_0.02,0.7094300734625345,0.6566065358529294
"R3 (4 groups, m=12)",concave,2,ReLexTail_0.02,0.7342497139084121,0.5544611366521626
"R3 (4 groups, m=12)",concave,3,ReLexTail_0.02,0.7189838645500964,0.6294248953731245
"R3 (4 groups, m=12)",concave,4,ReLexTail_0.02,0.6827337620763408,0.5959507438463502
"R3 (4 groups, m=12)",concave,5,ReLexTail_0.02,0.6665226323382021,0.5137099383880246
"R3 (4 groups, m=12)",concave,6,ReLexTail_0.02,0.7466323569501336,0.6137463466931479
"R3 (4 groups, m=12)",concave,7,ReLexTail_0.02,0.7146609909713194,0.6071977442834179
"R3 (4 groups, m=12)",concave,8,ReLexTail_0.02,0.726951258123825,0.6835530422786221
"R3 (4 groups, m=12)",concave,9,ReLexTail_0.02,0.7027403398377724,0.5897428215803351
"R3 (4 groups, m=12)",concave,10,ReLexTail_0.02,0.7186716374139502,0.591969577383867
"R3 (4 groups, m=12)",concave,11,ReLexTail_0.02,0.7010750750158615,0.5596083151589354
"R3 (4 groups, m=12)",concave,12,ReLexTail_0.02,0.7208709463157732,0.6502886088193577
"R3 (4 groups, m=12)",concave,13,ReLexTail_0.02,0.7266040053470023,0.5891023431423617
"R3 (4 groups, m=12)",concave,14,ReLexTail_0.02,0.627941115334587,0.5884949230800445
"R3 (4 groups, m=12)",concave,15,ReLexTail_0.02,0.6874101864675399,0.6129894301804942
"R3 (4 groups, m=12)",concave,16,ReLexTail_0.02,0.7121095433749861,0.5985250639651268
